countries,hts_code,condition
5110,94044010,full
5110,94044090,full
5110,94049010,full
5110,94049020,full
5110,94049081,full
5110,94049096,full
5380,06049030,full
5380,12119089,full
5380,12129400,full
5380,14011000,full
5380,15153000,full
5380,15159081,full
5380,21022060,full
5380,44034100,full
5380,44092205,full
5380,44092210,full
5380,44092225,full
5380,44092240,full
5380,44092250,full
5380,44092260,full
5380,44092265,full
5380,44092290,full
5380,44123106,full
5380,44123126,full
5380,44123142,full
5380,44123145,full
5380,44123148,full
5380,44123152,full
5380,44123161,full
5380,44123192,full
5380,44124100,full
5380,44125110,full
5380,44125131,full
5380,44125141,full
5380,44125151,full
5380,44129106,full
5380,44129110,full
5380,44129131,full
5380,44129141,full
5380,44129151,full
5380,45011000,full
5380,45019020,full
5380,45019040,full
5380,45020000,full
5380,45031020,full
5380,45031030,full
5380,45031040,full
5380,45031060,full
5380,45039020,full
5380,45039040,full
5380,45039060,full
5380,45041010,full
5380,45041020,full
5380,45041030,full
5380,45041040,full
5380,45041045,full
5380,45041047,full
5380,45041050,full
5380,45049000,full
5380,46012240,full
5380,46012280,full
5380,46012290,full
5380,46012940,full
5380,46019301,full
5380,46019305,full
5380,46019320,full
5380,46021205,full
5380,46021214,full
5380,46021216,full
5380,46021223,full
5380,46021225,full
5380,46021235,full
5380,46021245,full
5380,50040000,full
5380,50050000,full
5380,50060010,full
5380,50060090,full
5380,50071030,full
5380,50071060,full
5380,50072000,full
5380,50079030,full
5380,71011030,full
5380,71011060,full
5380,71021000,full
5380,71023100,full
5380,71023900,full
5380,71031020,full
5380,71031040,full
5380,71039100,full
5380,71039910,full
5380,71039950,full
5380,72051000,full
5380,81129207,full
5550,01061100,full
5550,01061991,full
5550,01062000,full
5550,01063100,full
5550,01063200,full
5550,01063901,full
5550,01069001,full
5550,02085000,full
5550,02089025,full
5550,04101000,full
5550,05010000,full
5550,05100040,full
5550,06011015,full
5550,06011030,full
5550,06011045,full
5550,06011060,full
5550,06011075,full
5550,06011090,full
5550,06012090,full
5550,06024000,full
5550,06029020,full
5550,06029030,full
5550,06029060,full
5550,06031100,full
5550,06031230,full
5550,06031270,full
5550,06031300,full
5550,06031400,full
5550,06031500,full
5550,06031901,full
5550,06039000,full
5550,06042000,full
5550,06049010,full
5550,06049030,full
5550,06049060,full
5550,12071000,full
5550,12113000,full
5550,12116000,full
5550,12119060,full
5550,12119089,full
5550,12122100,full
5550,12122900,full
5550,12129400,full
5550,13012000,full
5550,13019091,full
5550,13021921,full
5550,13021991,full
5550,13023100,full
5550,13023200,full
5550,14011000,full
5550,14012020,full
5550,14012040,full
5550,14049030,full
5550,14049040,full
5550,15111000,full
5550,15119000,full
5550,15132100,full
5550,15132900,full
5550,15153000,full
5550,15159021,full
5550,15159060,full
5550,21013000,full
5550,21022060,full
5550,23065000,full
5550,33011951,full
5550,33012910,full
5550,33013000,full
5550,38231100,full
5550,38231200,full
5550,38231920,full
5550,38237040,full
5550,44034100,full
5550,44092205,full
5550,44092210,full
5550,44092225,full
5550,44092240,full
5550,44092250,full
5550,44092260,full
5550,44092265,full
5550,44092290,full
5550,44123106,full
5550,44123126,full
5550,44123142,full
5550,44123145,full
5550,44123148,full
5550,44123152,full
5550,44123161,full
5550,44123192,full
5550,44124100,full
5550,44125110,full
5550,44125131,full
5550,44125141,full
5550,44125151,full
5550,44129106,full
5550,44129110,full
5550,44129131,full
5550,44129141,full
5550,44129151,full
5550,45011000,full
5550,45019020,full
5550,45019040,full
5550,45020000,full
5550,45031020,full
5550,45031030,full
5550,45031040,full
5550,45031060,full
5550,45039020,full
5550,45039040,full
5550,45039060,full
5550,45041010,full
5550,45041020,full
5550,45041030,full
5550,45041040,full
5550,45041045,full
5550,45041047,full
5550,45041050,full
5550,45049000,full
5550,46012240,full
5550,46012280,full
5550,46012290,full
5550,46012940,full
5550,46019301,full
5550,46019305,full
5550,46019320,full
5550,46021205,full
5550,46021214,full
5550,46021216,full
5550,46021223,full
5550,46021225,full
5550,46021235,full
5550,46021245,full
5550,50010000,full
5550,50020000,full
5550,50030010,full
5550,50030090,full
5550,50040000,full
5550,50050000,full
5550,50060010,full
5550,50060090,full
5550,50071030,full
5550,50071060,full
5550,50072000,full
5550,50079030,full
5550,51021190,full
5550,51021920,full
5550,71011030,full
5550,71011060,full
5550,71021000,full
5550,71023100,full
5550,71023900,full
5550,71031020,full
5550,71031040,full
5550,71039100,full
5550,71039910,full
5550,71039950,full
5550,72051000,full
5550,81129207,full
5570,01061991,full
5570,01062000,full
5570,01069001,full
5570,04101000,full
5570,06029020,full
5570,06031300,full
5570,06031400,full
5570,06031901,full
5570,06042000,full
5570,06049010,full
5570,12119089,full
5570,13019091,full
5570,14011000,full
5570,15111000,full
5570,15119000,full
5570,15132900,full
5570,15153000,full
5570,15159081,full
5570,21022060,full
5570,23065000,full
5570,38231100,full
5570,38231200,full
5570,38231920,full
5570,38237040,full
5570,44034100,full
5570,44092205,full
5570,44092210,full
5570,44092225,full
5570,44092240,full
5570,44092250,full
5570,44092260,full
5570,44092265,full
5570,44092290,full
5570,44123106,full
5570,44123126,full
5570,44123142,full
5570,44123145,full
5570,44123148,full
5570,44123152,full
5570,44123161,full
5570,44123192,full
5570,44124100,full
5570,44125110,full
5570,44125131,full
5570,44125141,full
5570,44125151,full
5570,44129106,full
5570,44129110,full
5570,44129131,full
5570,44129141,full
5570,44129151,full
5570,45011000,full
5570,45019020,full
5570,45019040,full
5570,45020000,full
5570,45031020,full
5570,45031030,full
5570,45031040,full
5570,45031060,full
5570,45039020,full
5570,45039040,full
5570,45039060,full
5570,45041010,full
5570,45041020,full
5570,45041030,full
5570,45041040,full
5570,45041045,full
5570,45041047,full
5570,45041050,full
5570,45049000,full
5570,46012240,full
5570,46012280,full
5570,46012290,full
5570,46012940,full
5570,46019301,full
5570,46019305,full
5570,46019320,full
5570,46021205,full
5570,46021214,full
5570,46021216,full
5570,46021223,full
5570,46021225,full
5570,46021235,full
5570,46021245,full
5570,50040000,full
5570,50050000,full
5570,50060010,full
5570,50060090,full
5570,50071030,full
5570,50071060,full
5570,50072000,full
5570,50079030,full
5570,71011030,full
5570,71011060,full
5570,71021000,full
5570,71023100,full
5570,71023900,full
5570,71031020,full
5570,71031040,full
5570,71039100,full
5570,71039910,full
5570,71039950,full
5570,72051000,full
5570,81129207,full
5600,01061100,full
5600,01061201,full
5600,01061991,full
5600,01062000,full
5600,01063200,full
5600,01063901,full
5600,01069001,full
5600,02085000,full
5600,02089025,full
5600,04101000,full
5600,05010000,full
5600,05100040,full
5600,06011015,full
5600,06011030,full
5600,06011045,full
5600,06011060,full
5600,06011075,full
5600,06011090,full
5600,06012090,full
5600,06024000,full
5600,06029020,full
5600,06029030,full
5600,06029060,full
5600,06031100,full
5600,06031230,full
5600,06031270,full
5600,06031300,full
5600,06031400,full
5600,06031500,full
5600,06031901,full
5600,06039000,full
5600,06042000,full
5600,06049010,full
5600,06049030,full
5600,06049060,full
5600,12071000,full
5600,12113000,full
5600,12119060,full
5600,12122100,full
5600,12122900,full
5600,13021991,full
5600,13023100,full
5600,13023200,full
5600,14011000,full
5600,14012020,full
5600,14012040,full
5600,14049030,full
5600,14049040,full
5600,15111000,full
5600,15119000,full
5600,15132100,full
5600,15132900,full
5600,15153000,full
5600,15159021,full
5600,15159060,full
5600,21022060,full
5600,23065000,full
5600,33011951,full
5600,33012910,full
5600,33013000,full
5600,38231100,full
5600,38231200,full
5600,38231920,full
5600,38237040,full
5600,44034100,full
5600,44092205,full
5600,44092210,full
5600,44092225,full
5600,44092240,full
5600,44092250,full
5600,44092260,full
5600,44092265,full
5600,44092290,full
5600,44123106,full
5600,44123126,full
5600,44123142,full
5600,44123145,full
5600,44123148,full
5600,44123152,full
5600,44123161,full
5600,44123192,full
5600,44124100,full
5600,44125110,full
5600,44125131,full
5600,44125141,full
5600,44125151,full
5600,44129106,full
5600,44129110,full
5600,44129131,full
5600,44129141,full
5600,44129151,full
5600,45011000,full
5600,45019020,full
5600,45019040,full
5600,45020000,full
5600,45031020,full
5600,45031030,full
5600,45031040,full
5600,45031060,full
5600,45039020,full
5600,45039040,full
5600,45039060,full
5600,45041010,full
5600,45041020,full
5600,45041030,full
5600,45041040,full
5600,45041045,full
5600,45041047,full
5600,45041050,full
5600,45049000,full
5600,46012240,full
5600,46012280,full
5600,46012290,full
5600,46012940,full
5600,46019301,full
5600,46019305,full
5600,46019320,full
5600,46021205,full
5600,46021214,full
5600,46021216,full
5600,46021223,full
5600,46021225,full
5600,46021235,full
5600,46021245,full
5600,50010000,full
5600,50020000,full
5600,50030010,full
5600,50030090,full
5600,50040000,full
5600,50050000,full
5600,50060010,full
5600,50060090,full
5600,50071030,full
5600,50071060,full
5600,50072000,full
5600,50079030,full
5600,71011030,full
5600,71011060,full
5600,71021000,full
5600,71023100,full
5600,71023900,full
5600,71031020,full
5600,71031040,full
5600,71039100,full
5600,71039910,full
5600,71039950,full
5600,72051000,full
5600,81129207,full
5830,01061991,full
5830,01062000,full
5830,01069001,full
5830,06011090,full
5830,06029020,full
5830,06031100,full
5830,06031230,full
5830,06031270,full
5830,06031300,full
5830,06031400,full
5830,06031500,full
5830,06031901,full
5830,06042000,full
5830,06049010,full
5830,06049030,full
5830,06049060,full
5830,12119089,full
5830,12122100,full
5830,12122900,full
5830,13019091,full
5830,13021991,full
5830,13023100,full
5830,14011000,full
5830,15119000,full
5830,15159081,full
5830,21022060,full
5830,33011951,full
5830,33012910,full
5830,33013000,full
5830,38231100,full
5830,38231200,full
5830,38231920,full
5830,38237040,full
5830,44034100,full
5830,44092205,full
5830,44092210,full
5830,44092225,full
5830,44092240,full
5830,44092250,full
5830,44092260,full
5830,44092265,full
5830,44092290,full
5830,44123106,full
5830,44123126,full
5830,44123142,full
5830,44123145,full
5830,44123148,full
5830,44123152,full
5830,44123161,full
5830,44123192,full
5830,44124100,full
5830,44125110,full
5830,44125131,full
5830,44125141,full
5830,44125151,full
5830,44129106,full
5830,44129110,full
5830,44129131,full
5830,44129141,full
5830,44129151,full
5830,45011000,full
5830,45019020,full
5830,45019040,full
5830,45020000,full
5830,45031020,full
5830,45031030,full
5830,45031040,full
5830,45031060,full
5830,45039020,full
5830,45039040,full
5830,45039060,full
5830,45041010,full
5830,45041020,full
5830,45041030,full
5830,45041040,full
5830,45041045,full
5830,45041047,full
5830,45041050,full
5830,45049000,full
5830,46012240,full
5830,46012280,full
5830,46012290,full
5830,46012940,full
5830,46019301,full
5830,46019305,full
5830,46019320,full
5830,46021205,full
5830,46021214,full
5830,46021216,full
5830,46021223,full
5830,46021225,full
5830,46021235,full
5830,46021245,full
5830,50010000,full
5830,50020000,full
5830,50030010,full
5830,50030090,full
5830,50040000,full
5830,50050000,full
5830,50060010,full
5830,50060090,full
5830,50071030,full
5830,50071060,full
5830,50072000,full
5830,50079030,full
5830,51021190,full
5830,71011030,full
5830,71011060,full
5830,71021000,full
5830,71023100,full
5830,71023900,full
5830,71031020,full
5830,71031040,full
5830,71039100,full
5830,71039910,full
5830,71039950,full
5830,72051000,full
5830,81129207,full
