GOODS_CODE,SUFFIX,INDENT,DESCRIPTION,IS_LEAF,START_DATE
0204230011,80,5,d'agneau,1,01-01-2004
0204230019,80,5,autres,1,01-01-2004
0204230091,10,4,autres,,01-01-2004
0204230091,80,5,d'agneau,1,01-01-2004
0204230099,80,5,autres,1,01-01-2004
0204300000,80,2,"Carcasses et demi-carcasses d'agneau, congelées",0,01-01-1972
0204300010,80,3,d'agneau domestique,1,01-01-1972
0204300090,80,3,autres,1,01-01-1972
0204410000,10,2,"autres viandes des animaux de l'espèce ovine, congelées",,01-01-1972
0204410000,80,3,en carcasses ou demi-carcasses,0,01-01-1972
0204410010,80,4,de l'espèce ovine domestique,1,01-01-1972
0204410090,80,4,autres,1,01-01-1972
0204420000,80,3,en autres morceaux non désossés,0,01-01-1972
0204421000,80,4,Casque ou demi-casque,0,01-01-1972
0204421010,80,5,de l'espèce ovine domestique,1,01-01-1972
0204421090,80,5,autres,1,01-01-1972
0204423000,80,4,Carré et/ou selle ou demi-carré et/ou demi-selle,0,01-01-1972
0204423010,80,5,de l'espèce ovine domestique,1,01-01-1972
0204423090,80,5,autres,1,01-01-1972
0204425000,80,4,Culotte ou demi-culotte,0,01-01-1972
0204425010,80,5,de l'espèce ovine domestique,1,01-01-1972
0204425090,80,5,autres,1,01-01-1972
0204429000,80,4,autres,0,01-01-1972
0204429010,80,5,de l'espèce ovine domestique,1,01-01-1972
0204429090,80,5,autres,1,01-01-1972
0204430000,80,3,désossées,0,01-01-1972
0204431000,80,4,d'agneau,0,01-01-1993
0204431010,80,5,de l'espèce ovine domestique,1,01-01-1993
0204431090,80,5,autres,1,01-01-1993
0204439000,80,4,autres,0,01-01-1993
0204439010,80,5,de l'espèce ovine domestique,1,01-01-1993
0204439090,80,5,autres,1,01-01-1993
0204500000,80,2,Viandes des animaux de l'espèce caprine,0,01-01-1972
0204501100,10,3,fraîches ou réfrigérées,,01-01-1972
0204501100,80,4,Carcasses ou demi-carcasses,1,01-01-1972
0204501300,80,4,Casque ou demi-casque,1,01-01-1972
0204501500,80,4,Carré et/ou selle ou demi-carré et/ou demi-selle,1,01-01-1972
0204501900,80,4,Culotte ou demi-culotte,1,01-01-1972
0204503100,10,4,autres,,01-01-1972
0204503100,80,5,Morceaux non désossés,1,01-01-1972
0204503900,80,5,Morceaux désossés,0,01-01-1972
0204503910,80,6,Viande de chevreau,1,01-01-2004
0204503990,80,6,autres,1,01-01-2004
0204505100,10,3,congelées,,01-01-1972
0204505100,80,4,Carcasses ou demi-carcasses,1,01-01-1972
0204505300,80,4,Casque ou demi-casque,1,01-01-1972
0204505500,80,4,Carré et/ou selle ou demi-carré et/ou demi-selle,1,01-01-1972
0204505900,80,4,Culotte ou demi-culotte,1,01-01-1972
0204507100,10,4,autres,,01-01-1972
0204507100,80,5,Morceaux non désossés,1,01-01-1972
0204507900,80,5,Morceaux désossés,0,01-01-1972
0204507910,80,6,Viande de chevreau,1,01-01-2004
0204507990,80,6,autres,1,01-01-2004
0205000000,80,1,"Viandes des animaux des espèces chevaline, asine ou mulassière, fraîches, réfrigérées ou congelées",0,01-01-1972
0205002000,80,2,fraîches ou réfrigérées,1,01-01-2004
0205008000,80,2,congelées,1,01-01-2004
0206000000,80,1,"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés",0,01-01-1972
0206100000,80,2,"de l'espèce bovine, frais ou réfrigérés",0,01-01-1972
0206101000,80,3,destinés à la fabrication de produits pharmaceutiques,1,01-01-1972
0206109500,10,3,autres,,01-01-2008
0206109500,80,4,Onglets et hampes,0,01-01-1972
0206109511,10,5,de haute qualité,,21-09-2017
0206109511,80,6,de bison,1,21-09-2017
0206109515,80,6,autres,1,21-09-2017
0206109591,10,5,autres,,21-09-2017
0206109591,80,6,de bison,1,21-09-2017
0206109599,80,6,autres,1,21-09-2017
0206109800,80,4,autres,1,01-01-2008
0206210000,10,2,"de l'espèce bovine, congelés",,01-01-1972
0206210000,80,3,Langues,1,01-01-1972
0206220000,80,3,Foies,1,01-01-1972
0206290000,80,3,autres,0,01-01-1972
0206291000,80,4,destinés à la fabrication de produits pharmaceutiques,1,01-01-1972
0206299100,10,4,autres,,01-01-1972
0206299100,80,5,Onglets et hampes,0,01-01-1972
0206299111,10,6,de haute qualité,,21-09-2017
0206299111,20,7,"Hampes, entières",,21-09-2017
0206299111,80,8,de bison,1,21-09-2017
0206299115,80,8,autres,1,21-09-2017
0206299121,10,7,autres,,21-09-2017
0206299121,80,8,de bison,1,21-09-2017
0206299129,80,8,autres,1,21-09-2017
0206299133,10,6,autres,,21-09-2017
0206299133,20,7,"Hampes, entières",,21-09-2017
0206299133,30,8,destinées à la transformation,,21-09-2017
0206299133,40,9,"destinées à la fabrication de produits relevant des sous-positions 1602 10, 1602 50 31 ou 1602 50 95, ne contenant pas d'autre viande que celle d'animaux de l'espèce bovine, présentant un rapport collagène/protéines ne dépassant pas 0,45 et contenant au moins 20% de viande maigre en poids (à l'exclusion des abats et des matières grasses), la viande et la gelée comptant pour 85% au moins du poids total net; ces produits sont soumis à un traitement thermique suffisant pour garantir la coagulation des protéines de la viande dans l'ensemble du produit, qui ne présente donc pas de trace de liquide rosâtre sur sa face de découpage dans les cas où il est découpé le long d'une ligne passant par sa partie la plus épaisse (produits A)",,21-09-2017
0206299133,80,10,de bison,1,21-09-2017
0206299135,80,10,autres,1,21-09-2017
0206299137,10,9,"destinées à la fabrication de produits autres que ceux relevant des sous-positions ex 0210 20, 0210 99 51, 0210 99 90, 1602 50 10 et 1602 90 61 (produits B)",,21-09-2017
0206299137,80,10,de bison,1,21-09-2017
0206299138,80,10,autres,1,21-09-2017
0206299141,10,9,autres,,21-09-2017
0206299141,80,10,de bison,1,21-09-2017
0206299142,80,10,autres,1,21-09-2017
0206299144,10,8,autres,,21-09-2017
0206299144,80,9,de bison,1,21-09-2017
0206299145,80,9,autres,1,21-09-2017
0206299151,10,7,autres,,21-09-2017
0206299151,20,8,destinées à la transformation,,21-09-2017
0206299151,30,9,"destinées à la fabrication de produits relevant des sous-positions 1602 10, 1602 50 31 ou 1602 50 95, ne contenant pas d'autre viande que celle d'animaux de l'espèce bovine, présentant un rapport collagène/protéines ne dépassant pas 0,45 et contenant au moins 20% de viande maigre en poids (à l'exclusion des abats et des matières grasses), la viande et la gelée comptant pour 85% au moins du poids total net; ces produits sont soumis à un traitement thermique suffisant pour garantir la coagulation des protéines de la viande dans l'ensemble du produit, qui ne présente donc pas de trace de liquide rosâtre sur sa face de découpage dans les cas où il est découpé le long d'une ligne passant par sa partie la plus épaisse (produits A)",,21-09-2017
0206299151,80,10,de bison,1,21-09-2017
0206299159,80,10,autres,1,21-09-2017
0206299161,10,9,"destinées à la fabrication de produits autres que ceux relevant des sous-positions ex 0210 20, 0210 99 51, 0210 99 90, 1602 50 10 et 1602 90 61 (produits B)",,21-09-2017
0206299161,80,10,de bison,1,21-09-2017
0206299169,80,10,autres,1,21-09-2017
0206299171,10,9,autres,,21-09-2017
0206299171,80,10,de bison,1,21-09-2017
0206299179,80,10,autres,1,21-09-2017
0206299191,10,8,autres,,21-09-2017
0206299191,80,9,de bison,1,21-09-2017
0206299199,80,9,autres,1,01-01-1989
0206299900,80,5,autres,1,01-01-1972
0206300000,80,2,"de l'espèce porcine, frais ou réfrigérés",0,01-01-1972
0206300010,80,3,de l'espèce porcine domestique,1,01-01-2004
0206300090,80,3,autres,1,01-01-2004
0206410000,10,2,"de l'espèce porcine, congelés",,01-01-1972
0206410000,80,3,Foies,0,01-01-1972
0206410010,80,4,de l'espèce porcine domestique,1,01-01-2004
0206410090,80,4,autres,1,01-01-2004
0206490000,80,3,autres,1,01-01-1972
0206800000,80,2,"autres, frais ou réfrigérés",0,01-01-1972
0206801000,80,3,destinés à la fabrication de produits pharmaceutiques,1,01-01-1972
0206809100,10,3,autres,,01-01-1972
0206809100,80,4,"des espèces chevaline, asine ou mulassière",1,01-01-1972
0206809900,80,4,des espèces ovine ou caprine,1,01-01-1972
0206900000,80,2,"autres, congelés",0,01-01-1972
0206901000,80,3,destinés à la fabrication de produits pharmaceutiques,1,01-01-1972
0206909100,10,3,autres,,01-01-1972
0206909100,80,4,"des espèces chevaline, asine ou mulassière",1,01-01-1972
0206909900,80,4,des espèces ovine ou caprine,1,01-01-1972
0207000000,80,1,"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du n° 0105",0,01-01-1972
0207110000,10,2,de volailles de l'espèce Gallus domesticus,,01-01-1996
0207110000,80,3,"non découpés en morceaux, frais ou réfrigérés",0,01-01-1996
0207111000,80,4,"présentés plumés, sans boyaux, avec la tête et les pattes, dénommés ""poulets 83 %""",1,01-01-1996
0207113000,80,4,"présentés plumés, vidés, sans la tête ni les pattes, mais avec le cou, le cœur, le foie et le gésier, dénommés ""poulets 70 %""",1,01-01-1996
0207119000,80,4,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""poulets 65 %"", ou autrement présentés",1,01-01-1996
0207120000,80,3,"non découpés en morceaux, congelés",0,01-01-1996
0207121000,80,4,"présentés plumés, vidés, sans la tête ni les pattes, mais avec le cou, le cœur, le foie et le gésier, dénommés ""poulets 70 %""",1,01-01-1996
0207129000,80,4,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""poulets 65 %"", ou autrement présentés",1,01-01-1996
0207130000,80,3,"Morceaux et abats, frais ou réfrigérés",0,01-01-1996
0207131000,10,4,Morceaux,,01-01-1996
0207131000,80,5,désossés,1,01-01-1996
0207132000,10,5,non désossés,,01-01-1996
0207132000,80,6,Demis ou quarts,1,01-01-1996
0207133000,80,6,"Ailes entières, même sans la pointe",1,01-01-1996
0207134000,80,6,"Dos, cous, dos avec cous, croupions, pointes d'ailes",1,01-01-1996
0207135000,80,6,Poitrines et morceaux de poitrines,1,01-01-1996
0207136000,80,6,Cuisses et morceaux de cuisses,1,01-01-1996
0207137000,80,6,autres,1,01-01-1996
0207139100,10,4,Abats,,01-01-1996
0207139100,80,5,Foies,1,01-01-1996
0207139900,80,5,autres,1,01-01-1996
0207140000,80,3,"Morceaux et abats, congelés",0,01-01-1996
0207141000,10,4,Morceaux,,01-01-1996
0207141000,80,5,désossés,1,01-01-1996
0207142000,10,5,non désossés,,01-01-1996
0207142000,80,6,Demis ou quarts,1,01-01-1996
0207143000,80,6,"Ailes entières, même sans la pointe",1,01-01-1996
0207144000,80,6,"Dos, cous, dos avec cous, croupions, pointes d'ailes",1,01-01-1996
0207145000,80,6,Poitrines et morceaux de poitrines,1,01-01-1996
0207146000,80,6,Cuisses et morceaux de cuisses,1,01-01-1996
0207147000,80,6,autres,1,01-01-1996
0207149100,10,4,Abats,,01-01-1996
0207149100,80,5,Foies,1,01-01-1996
0207149900,80,5,autres,1,01-01-1996
0207240000,10,2,de dindes et dindons,,01-01-1996
0207240000,80,3,"non découpés en morceaux, frais ou réfrigérés",0,01-01-1996
0207241000,80,4,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""dindes 80 %""",1,01-01-1996
0207249000,80,4,"présentés plumés, vidés, sans la tête ni le cou, sans les pattes, le cœur, le foie et le gésier, dénommés ""dindes 73 %"", ou autrement présentés",1,01-01-1996
0207250000,80,3,"non découpés en morceaux, congelés",0,01-01-1996
0207251000,80,4,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""dindes 80 %""",1,01-01-1996
0207259000,80,4,"présentés plumés, vidés, sans la tête ni le cou, sans les pattes, le cœur, le foie et le gésier, dénommés ""dindes 73 %"", ou autrement présentés",1,01-01-1996
0207260000,80,3,"Morceaux et abats, frais ou réfrigérés",0,01-01-1996
0207261000,10,4,Morceaux,,01-01-1996
0207261000,80,5,désossés,1,01-01-1996
0207262000,10,5,non désossés,,01-01-1996
0207262000,80,6,Demis ou quarts,1,01-01-1996
0207263000,80,6,"Ailes entières, même sans la pointe",1,01-01-1996
0207264000,80,6,"Dos, cous, dos avec cous, croupions, pointes d'ailes",1,01-01-1996
0207265000,80,6,Poitrines et morceaux de poitrines,1,01-01-1996
0207266000,10,6,Cuisses et morceaux de cuisses,,01-01-1996
0207266000,80,7,Pilons et morceaux de pilons,1,01-01-1996
0207267000,80,7,autres,1,01-01-1996
0207268000,80,6,autres,1,01-01-1996
0207269100,10,4,Abats,,01-01-1996
0207269100,80,5,Foies,1,01-01-1996
0207269900,80,5,autres,1,01-01-1996
0207270000,80,3,"Morceaux et abats, congelés",0,01-01-1996
0207271000,10,4,Morceaux,,01-01-1996
0207271000,80,5,désossés,1,01-01-1996
0207272000,10,5,non désossés,,01-01-1996
0207272000,80,6,Demis ou quarts,1,01-01-1996
0207273000,80,6,"Ailes entières, même sans la pointe",1,01-01-1996
0207274000,80,6,"Dos, cous, dos avec cous, croupions, pointes d'ailes",1,01-01-1996
0207275000,80,6,Poitrines et morceaux de poitrines,1,01-01-1996
0207276000,10,6,Cuisses et morceaux de cuisses,,01-01-1996
0207276000,80,7,Pilons et morceaux de pilons,1,01-01-1996
0207277000,80,7,autres,1,01-01-1996
0207278000,80,6,autres,1,01-01-1996
0207279100,10,4,Abats,,01-01-1996
0207279100,80,5,Foies,1,01-01-1996
0207279900,80,5,autres,1,01-01-1996
0207410000,10,2,de canards,,01-01-2012
0207410000,80,3,"non découpés en morceaux, frais ou réfrigérés",0,01-01-2012
0207412000,80,4,"présentés plumés, saignés, sans boyaux mais non vidés, avec la tête et les pattes, dénommés ""canards 85 %""",0,01-01-2012
0207412010,80,5,de canards de Pékin,1,09-07-2026
0207412090,80,5,autres,1,09-07-2026
0207413000,80,4,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""canards 70 %""",0,01-01-2012
0207413010,80,5,de canards de Pékin,1,09-07-2026
0207413090,80,5,autres,1,09-07-2026
0207418000,80,4,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""canards 63 %"", ou autrement présentés",0,01-01-2012
0207418010,80,5,de canards de Pékin,1,09-07-2026
0207418090,80,5,autres,1,09-07-2026
0207420000,80,3,"non découpés en morceaux, congelés",0,01-01-2012
0207423000,80,4,"présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés ""canards 70 %""",0,01-01-2012
0207423010,80,5,de canards de Pékin,1,09-07-2026
0207423090,80,5,autres,1,09-07-2026
0207428000,80,4,"présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés ""canards 63 %"", ou autrement présentés",0,01-01-2012
0207428010,80,5,de canards de Pékin,1,09-07-2026
0207428090,80,5,autres,1,09-07-2026
0207430000,80,3,"Foies gras, frais ou réfrigérés",1,01-01-2012
0207440000,80,3,"autres, frais ou réfrigérés",0,01-01-2012
0207441000,10,4,Morceaux,,01-01-2012
0207441000,80,5,désossés,0,01-01-2012
0207441010,80,6,de canards de Pékin,1,09-07-2026
0207441090,80,6,autres,1,09-07-2026
0207442100,10,5,non désossés,,01-01-2012
0207442100,80,6,Demis ou quarts,0,01-01-2012
0207442110,80,7,de canards de Pékin,1,09-07-2026
0207442190,80,7,autres,1,09-07-2026
0207443100,80,6,"Ailes entières, même sans la pointe",0,01-01-2012
0207443110,80,7,de canards de Pékin,1,09-07-2026
0207443190,80,7,autres,1,09-07-2026
0207444100,80,6,"Dos, cous, dos avec cous, croupions, pointes d'ailes",0,01-01-2012
0207444110,80,7,de canards de Pékin,1,09-07-2026
0207444190,80,7,autres,1,09-07-2026
0207445100,80,6,Poitrines et morceaux de poitrines,0,01-01-2012
0207445110,80,7,de canards de Pékin,1,09-07-2026
0207445190,80,7,autres,1,09-07-2026
0207446100,80,6,Cuisses et morceaux de cuisses,0,01-01-2012
0207446110,80,7,de canards de Pékin,1,09-07-2026
0207446190,80,7,autres,1,09-07-2026
0207447100,80,6,Paletots,0,01-01-2012
0207447110,80,7,de canards de Pékin,1,09-07-2026
0207447190,80,7,autres,1,09-07-2026
0207448100,80,6,autres,0,01-01-2012
0207448110,80,7,de canards de Pékin,1,09-07-2026
0207448190,80,7,autres,1,09-07-2026
0207449100,10,4,Abats,,01-01-2012
0207449100,80,5,"Foies, autres que les foies gras",1,01-01-2012
0207449900,80,5,autres,1,01-01-2012
0207450000,80,3,"autres, congelés",0,01-01-2012
0207451000,10,4,Morceaux,,01-01-2012
0207451000,80,5,désossés,0,01-01-2012
0207451010,80,6,de canards de Pékin,1,09-07-2026
0207451090,80,6,autres,1,09-07-2026
0207452100,10,5,non désossés,,01-01-2012
0207452100,80,6,Demis ou quarts,0,01-01-2012
0207452110,80,7,de canards de Pékin,1,09-07-2026
0207452190,80,7,autres,1,09-07-2026
0207453100,80,6,"Ailes entières, même sans la pointe",0,01-01-2012
0207453110,80,7,de canards de Pékin,1,09-07-2026
0207453190,80,7,autres,1,09-07-2026
0207454100,80,6,"Dos, cous, dos avec cous, croupions, pointes d'ailes",0,01-01-2012
0207454110,80,7,de canards de Pékin,1,09-07-2026
0207454190,80,7,autres,1,09-07-2026
0207455100,80,6,Poitrines et morceaux de poitrines,0,01-01-2012
0207455110,80,7,de canards de Pékin,1,09-07-2026
